name,ABC,ABCGG,nAcid,nBase,nAromAtom,nAromBond,BalabanJ,BertzCT,ECIndex,fragCpx,fMF,Kier1,Kier2,Kier3,VMcGowan,nRot,RotRatio,SLogP,SMR,TopoPSA(NO),TopoPSA
Cc1ccc(s1)-c1ccc(s1)-c1ccc(s1)-c1c(F)c(F)c(-c2ccc(s2)-c2ccc(cc2)N(c2ccc3c(c2)-c2ccccc2C3(C)C)c2ccc3-c4ccccc4C(C)(C)c3c2)c2nsnc12,57.184252648053196,38.59055856651924,0,0,59,60,0.6650607045891912,3861.1042368544595,3565,1869.1,0.5636363636363636,48.6291723822588,19.227261274880323,8.380715255771843,700.1000000000024,8,0.09876543209876543,18.94132,290.5670000000002,29.020000000000003,170.22
Cc1ccc(s1)-c1c2cc(sc2c(-c2ccc(C)s2)c2cc(sc12)-c1c(F)c(F)c(-c2cc3n(C)c4cc(C)sc4c3s2)c2nsnc12)-c1c(F)c(F)c(-c2cc3n(C)c4cc(C)sc4c3s2)c2nsnc12,60.53011728577886,43.13407942053416,0,0,62,70,0.7037433224275181,4495.825663895323,3492,2284.2,0.62,49.07409410492158,18.268220961982777,7.382740850729322,703.5600000000018,6,0.06976744186046512,19.57628000000003,305.7780000000004,61.42,343.82000000000005
Cc1c(F)cc(cc1F)-c1c2cc(sc2c(-c2cc(F)c(C)c(F)c2)c2cc(sc12)-c1ccc(s1)-c1n(C)c(=O)c2c(-c3cccs3)n(C)c(=O)c12)-c1ccc(s1)-c1n(C)c(=O)c2c(-c3cccs3)n(C)c(=O)c12,60.8867962557038,44.69068713973892,0,0,44,46,0.7748128979197914,3836.646629617729,3280,1994.18,0.5555555555555556,53.31882098431585,20.46020761245675,8.507396449704142,711.1600000000013,8,0.09302325581395349,14.336039999999969,291.4100000000005,81.24000000000001,250.68000000000004
Cc1ccc(s1)-c1ccc(s1)-c1c(F)c(F)c(-c2ccc(s2)-c2cc3c(s2)-c2cc4c(cc2C3(C)C)-c2sc(cc2C4(C)C)-c2ccc(s2)-c2c(F)c(F)c(-c3ccc(s3)-c3ccc(C)s3)c3nsnc23)c2nsnc12,63.63374239083635,42.69233450799732,0,0,64,66,0.5686082762430427,4302.256561379255,4914,2400.18,0.6,52.77777777777778,19.80613425925926,8.411497348708021,759.5400000000021,8,0.08888888888888889,21.309840000000033,319.3260000000003,51.56,333.96000000000004
Cn1c(-c2ccc(s2)-c2ccc3-c4ccccc4C(=O)c3c2)c2c(c(-c3ccc(s3)-c3ccc4-c5ccccc5C(=O)c4c3)n(C)c2=O)c1=O,41.445516254496084,29.130848822457565,0,0,34,34,0.7923549993203279,2487.66534895825,2048,1031.08,0.5945945945945946,34.48721631715024,13.338374291115311,5.370363023209681,475.5800000000013,4,0.06779661016949153,8.632800000000005,196.62699999999967,74.76,131.24
Cc1ccc(s1)-c1ccc(s1)-c1c(F)c(F)c(-c2cc3sc4-c5cc6c(cc5C(c4c3s2)(c2ccc(C)cc2)c2ccc(C)cc2)-c2sc3cc(sc3c2C6(c2ccc(C)cc2)c2ccc(C)cc2)-c2c(F)c(F)c(-c3ccc(s3)-c3ccc(C)s3)c3nsnc23)c2nsnc12,80.07887139157242,53.38855831416847,0,0,84,88,0.6540151496464759,5633.606838591599,5500,3876.18,0.6056338028169014,66.66666666666667,25.908024691358026,10.481479591836734,954.900000000001,10,0.08771929824561403,25.62952000000004,401.8940000000005,51.56,333.96000000000004
COc1cc(ccc1N(c1ccc(cc1OC)-c1ccc(s1)-c1ccc(s1)C(C)=C(C#N)C#N)c1ccc(cc1OC)-c1ccc(s1)-c1ccc(s1)C(C)=C(C#N)C#N)-c1ccc(s1)-c1ccc(s1)C(C)=C(C#N)C#N,58.9972169575356,42.15016660179911,0,0,48,48,0.8631529659456033,3642.7303904150413,3528,1356.16,0.4260869565217391,60.58673469387755,28.520833333333332,13.670804692041996,789.2900000000017,15,0.17857142857142858,18.01517999999999,312.11900000000054,173.67,343.11
CN1C(=S)S\\C(=C/c2ccc(s2)-c2ccc(s2)-c2cc3c(s2)-c2cc4c(cc2C3(c2ccc(C)cc2)c2ccc(C)cc2)-c2sc(cc2C4(c2ccc(C)cc2)c2ccc(C)cc2)-c2ccc(s2)-c2ccc(\\C=C3/SC(=S)N(C)C3=O)s2)C1=O,69.25044426682615,46.30466969574607,0,0,60,60,0.7250065237138014,4261.802428086128,4312,2632.14,0.5606060606060606,60.25364431486881,24.15564404432133,10.477146814404431,887.5600000000018,10,0.10204081632653061,20.345480000000016,370.87600000000054,40.620000000000005,324.84000000000003
Cn1cc([C]2C(=O)[C](C2=O)c2c(O)cc(cc2O)N2[C@@H]3CCC[C@H]3c3c2ccc2ccccc32)c2ccccc12,33.012605538595885,24.278512794319383,0,0,25,27,0.9719398834032932,1864.4422440005765,1286,649.06,0.5303030303030303,27.54187415119964,10.567836367048226,4.184196099929517,381.9800000000014,3,0.06382978723404255,6.2276800000000065,153.86159999999973,82.77,82.77
COC(=O)C(=C\\c1ccc(s1)-c1ccc(s1)-c1ccc(s1)-c1cc2c(-c3ccc(C)s3)c3sc(cc3c(-c3ccc(C)s3)c2s1)-c1ccc(s1)-c1ccc(s1)-c1ccc(\\C=C(/C#N)C(=O)OC)s1)\\C#N,56.359059861570366,39.69223803716026,0,0,52,54,0.7192354100785112,3681.5294680511543,3862,1570.16,0.5098039215686274,52.0734375,22.914105142200516,10.976757369614512,734.5000000000017,12,0.15,18.720800000000008,304.39800000000037,100.18,382.5800000000001
COc1c2cc(sc2c(OC)c2cc(sc12)-c1sc(C=C2C(=O)c3ccccc3C2=O)cc1C)-c1sc(C=C2C(=O)c3ccccc3C2=O)cc1C,42.27394337924227,30.280330461199338,0,0,34,36,0.8290961827558575,2496.5380274329036,2168,948.1,0.5384615384615384,37.57,15.063799621928167,6.432472169712245,515.2200000000015,6,0.1,11.132239999999987,212.5719999999996,86.74000000000001,199.70000000000002
Cc1cc(sc1-c1ccc(cc1)C(=C\\c1ccc(cc1)N(c1ccccc1)c1ccccc1)\\C#N)-c1cc(F)c(-c2cc(C)c(s2)-c2ccc(cc2)C(=C\\c2ccc(cc2)N(c2ccccc2)c2ccccc2)\\C#N)c2nsnc12,63.94696442584142,39.023070956653804,0,0,67,68,0.5796808809376346,4228.253929196824,5429,1961.1,0.5748031496062992,60.292235237290186,28.88263926446728,14.142857142857142,814.1300000000017,14,0.15384615384615385,20.306200000000015,333.56300000000056,79.84,164.56
Cc1cc(sc1-c1cc(C)c(s1)-c1ccc(cc1)C(=C\\c1ccc(cc1)N(c1ccccc1)c1ccccc1)\\C#N)-c1ccc(-c2cc(C)c(s2)-c2cc(C)c(s2)-c2ccc(cc2)C(=C\\c2ccc(cc2)N(c2ccccc2)c2ccccc2)\\C#N)c2nsnc12,73.12742203744816,43.70609258964966,0,0,77,78,0.5065718178036347,4679.801410053622,7140,2626.11,0.564625850340136,68.14903846153847,32.11071573352552,15.654634891399564,947.0500000000011,16,0.15384615384615385,24.240940000000055,389.705000000001,79.84,221.04000000000002
COc1c2cc(\\C=C3/SC(=S)N(C)C3=O)sc2c(OC)c2cc(sc12)-c1cc2c(OC)c3sc(cc3c(OC)c2s1)-c1cc2c(OC)c3sc(\\C=C4/SC(=S)N(C)C4=O)cc3c(OC)c2s1,53.34501119110772,36.54529308158735,0,0,36,42,0.7355490826848896,3299.000438489755,3384,1486.2,0.4897959183673469,48.27735457063712,19.120942257971848,7.964444444444444,679.6600000000016,10,0.13157894736842105,14.022399999999976,290.7960000000005,96.00000000000001,380.22
COc1c2cc(sc2c(OC)c2cc(sc12)-c1c(F)cc(-c2ccc(s2)-c2ccc(C)s2)c2nsnc12)-c1c(F)cc(-c2ccc(s2)-c2ccc(C)s2)c2nsnc12,47.71201802925228,34.13321415709118,0,0,50,54,0.757105731452171,3134.9419363967054,2776,1318.16,0.6097560975609756,40.7530276816609,16.526627218934912,7.087442472057857,578.8600000000013,8,0.11764705882352941,15.28563999999998,245.77199999999965,70.02000000000001,295.94000000000005
COc1cc(-c2ccc(s2)-c2sc(cc2C)-c2sc(\\C=C(/C#N)C(C)=O)cc2C)c(OC)cc1-c1ccc(s1)-c1sc(cc1C)-c1sc(\\C=C(/C#N)C(C)=O)cc1C,45.5637907905901,33.87657259936597,0,0,36,36,0.9002327509157921,2707.9165561935965,2772,790.12,0.3829787234042553,46.00634765625,20.229968311453145,10.205917159763313,625.6200000000017,12,0.1875,14.300439999999972,246.91399999999953,100.17999999999998,269.62
COc1ccc(cc1)C1(c2cc(sc2-c2cc3c(cc12)-c1sc(cc1C3(c1ccc(OC)cc1)c1ccc(OC)cc1)-c1ccc(-c2ccc(s2)-c2ccc(C)s2)c2nsnc12)-c1ccc(-c2ccc(s2)-c2ccc(C)s2)c2nsnc12)c1ccc(OC)cc1,73.95129988934937,48.73597521899932,0,0,78,80,0.7139566142189695,4862.655979397807,4640,3226.16,0.5714285714285714,63.44695621217515,26.26185032769395,10.779648,912.600000000001,14,0.1320754716981132,21.444440000000036,378.5560000000008,88.48,314.40000000000003
CN1C(=O)N(C)C(=O)C(=Cc2cc(C)c(s2)-c2cc(C)c(s2)-c2cc(C)c(s2)-c2ccc(s2)-c2sc(cc2C)-c2sc(cc2C)-c2sc(C=C3C(=O)N(C)C(=O)N(C)C3=O)cc2C)C1=O,52.398469073999635,37.858453093149905,0,0,35,35,0.7413454768787853,3018.1195813053,3546,1169.17,0.4666666666666667,49.96059298179771,19.893178792387815,9.49099185988195,684.4300000000019,8,0.1095890410958904,12.837219999999972,270.4449999999998,115.38,313.06000000000006
Cc1ccc(cc1)-c1c2cc(sc2c(-c2ccc(C)cc2)c2cc(sc12)-c1ccc(s1)-c1n(C)c(=O)c2c(-c3cccs3)n(C)c(=O)c12)-c1ccc(s1)-c1n(C)c(=O)c2c(-c3cccs3)n(C)c(=O)c12,57.78257039007243,41.69724289574984,0,0,44,46,0.7469163705264018,3617.759606836433,3148,1894.14,0.5555555555555556,49.56424747174301,19.4736328125,8.064556434818826,704.1200000000018,8,0.0975609756097561,13.779639999999972,291.57800000000043,81.24000000000001,250.68000000000004
Cc1ccc(s1)-c1ccc(s1)-c1ccc(s1)-c1ccc(-c2ccc3c(c2)n(C)c2c4ccc(cc4n(C)c32)-c2ccc(-c3ccc(s3)-c3ccc(s3)-c3ccc(C)s3)c3nsnc23)c2nsnc12,56.783085841117746,36.26394148840578,0,0,64,69,0.5717452996201277,4023.9961739598602,4284,2005.14,0.6274509803921569,46.525224813290656,18.981009365244535,8.184183142559833,694.2600000000022,8,0.09876543209876543,18.15444,299.07200000000046,61.42,287.34000000000003
CN1C(=S)S\\C(=C/c2cc(C)c(s2)-c2cc(C)c(s2)-c2ccc(s2)-c2sc(cc2C)-c2sc(\\C=C3/SC(=S)N(C)C3=O)cc2C)C1=O,38.00439579702045,28.9402190770567,0,0,25,25,0.8892496705208044,2063.9526054975586,1934,647.13,0.5068493150684932,35.40477038091848,14.197530864197532,6.9743911034536765,523.9500000000012,6,0.11320754716981132,11.557779999999982,218.39099999999968,40.620000000000005,296.6
Cc1cc(C=C2C(=O)c3ccccc3C2=O)sc1-c1cc(C)c(s1)-c1ccc(s1)-c1sc(cc1C)-c1sc(C=C2C(=O)c3ccccc3C2=O)cc1C,43.28070998895093,31.294224737761212,0,0,37,37,0.7569111950658599,2540.737527563518,2442,965.09,0.5555555555555556,38.51437785541521,15.637877211238294,7.133058984910837,543.7100000000016,6,0.09836065573770492,12.820979999999976,222.67899999999955,68.28,209.48000000000002
Cc1ccc(s1)-c1ccc(s1)-c1c(F)c(F)c(-c2ccc(s2)-c2cc3c(-c4ccc(C)s4)c4sc(cc4c(-c4ccc(C)s4)c3s2)-c2ccc(s2)-c2c(F)c(F)c(-c3ccc(s3)-c3ccc(C)s3)c3nsnc23)c2nsnc12,64.79661906053506,45.7493211935583,0,0,70,74,0.6330436204925062,4536.452767695337,4508,2458.2,0.6481481481481481,54.638705103969755,22.056734774846262,9.638661445354218,783.6400000000017,10,0.10869565217391304,23.077480000000037,335.3100000000003,51.56,390.44000000000005
Cn1c(-c2cccs2)c2c(c(-c3ccc(s3)C#Cc3ccc(cc3)N(c3ccccc3)c3ccccc3)n(C)c2=O)c1=O,34.519629873827206,25.454959119150615,0,0,28,28,0.9109334775069514,1938.3746988737498,1559,595.07,0.5735294117647058,31.591836734693878,14.005554453481452,6.334244509378829,434.7600000000013,5,0.10204081632653061,7.7456000000000085,175.12299999999962,43.86,100.33999999999999
CC(=C(C#N)C#N)c1ccc(s1)-c1ccc(s1)-c1ccc(s1)-c1ccc(cc1)N(c1ccc(cc1)-c1ccc(s1)-c1ccc(s1)-c1ccc(s1)C(C)=C(C#N)C#N)c1ccc(cc1)-c1ccc(s1)-c1ccc(s1)-c1ccc(s1)C(C)=C(C#N)C#N,67.48249833177418,43.892124950098975,0,0,63,63,0.6242705852796906,4348.499326911519,4959,2076.16,0.5161290322580645,65.078125,30.386263390044107,14.853806706114398,889.160000000001,15,0.15625,23.174880000000034,362.4020000000005,145.98,400.14000000000004
COC(=O)C(=C/c1ccc(s1)-c1ccc(-c2ccc(s2)-c2ccc3c(c2)n(C(C)C)c2cc(ccc32)-c2ccc(s2)-c2ccc(-c3ccc(\\C=C(/C#N)C(=O)OC)s3)c3nsnc23)c2nsnc12)\\C#N,56.19729940349084,37.95785127698939,0,0,51,55,0.6616747126745278,3809.7055174793622,4227,1570.17,0.49514563106796117,52.0734375,22.914105142200516,10.472147106544078,700.6100000000017,11,0.1375,14.792759999999973,287.1110000000004,156.67,326.11
Cc1ccc(s1)-c1c2cc(sc2c(-c2ccc(C)s2)c2cc(sc12)-c1c(F)cc(-c2ccc(cc2)N(c2ccc(C)cc2)c2ccc(C)cc2)c2nsnc12)-c1c(F)cc(-c2ccc(cc2)N(c2ccc(C)cc2)c2ccc(C)cc2)c2nsnc12,70.53435353906725,45.36678063597515,0,0,76,80,0.6343660714361453,4607.621924147956,5002,2690.14,0.5735294117647058,62.135,26.656,12.323205117414359,873.4400000000013,12,0.12,23.31872000000004,365.22800000000086,58.040000000000006,227.48000000000002
COc1ccc(s1)-c1c2cc(sc2c(-c2ccc(OC)s2)c2cc(sc12)-c1ccc(s1)-c1n(C)c(=O)c2c(-c3cccs3)n(C)c(=O)c12)-c1ccc(s1)-c1n(C)c(=O)c2c(-c3cccs3)n(C)c(=O)c12,57.563790790590076,42.89545713153322,0,0,42,44,0.7477121936471743,3611.1750506793574,3146,1894.18,0.5576923076923077,49.56424747174301,19.4736328125,7.902458932761963,700.8000000000017,10,0.12195121951219512,13.302999999999974,290.9620000000005,99.70000000000002,325.62000000000006
Cc1csc(c1)-c1sc(cc1C)-c1sc(cc1C)-c1sc(cc1C)-c1c(F)c(F)c(-c2cc(C)c(s2)-c2cc(C)c(s2)-c2cc(C)c(s2)-c2cc(C)cs2)c2nsnc12,48.368356827699365,35.84969096273755,0,0,49,50,0.7595787516251944,3038.9654874885955,2908,1202.13,0.5268817204301075,42.923010380622834,17.092244897959183,7.872576177285318,635.0300000000017,8,0.11764705882352941,18.264860000000006,261.73099999999965,25.78,279.94
C[Se]c1ccc(cc1)-c1c2cc(sc2c(-c2ccc([Se]C)cc2)c2cc(sc12)-c1ccc(s1)-c1n(C)c(=O)c2c(-c3cccs3)n(C)c(=O)c12)-c1ccc(s1)-c1n(C)c(=O)c2c(-c3cccs3)n(C)c(=O)c12,58.97800435296317,42.388008567678206,0,0,44,46,0.7535272531336923,3666.7432704516177,3222,1944.16,0.5454545454545454,51.43877551020408,20.585798816568047,8.4525,746.6200000000015,10,0.11904761904761904,11.917999999999989,304.6080000000005,81.24000000000001,250.68000000000004
Cc1ccc(s1)-c1ccc(s1)-c1ccc(s1)-c1cc(F)c(-c2ccc(s2)-c2ccc(cc2)N(c2ccc3c(c2)-c2ccccc2C3(C)C)c2ccc3-c4ccccc4C(C)(C)c3c2)c2nsnc12,56.44863629616523,37.650781007923904,0,0,59,60,0.6573638084190548,3800.876246633477,3530,1844.09,0.5636363636363636,47.695625,18.981009365244535,8.363067107750473,698.3400000000024,8,0.1,18.80222,290.6090000000002,29.020000000000003,170.22
Cn1c(-c2ccc(s2)-c2cc3ccc4cccc5ccc(c2)c3c45)c2c(c(-c3ccc(s3)-c3cc4ccc5cccc6ccc(c3)c4c56)n(C)c2=O)c1=O,45.469377342132994,28.418468174913677,0,0,42,48,0.7142547593443932,3008.8398763408427,2440,1363.06,0.6097560975609756,35.902011834319524,13.774702037677816,5.524114725204294,518.0600000000018,4,0.06153846153846154,12.004799999999983,226.29799999999966,40.620000000000005,97.1
C[Si]1(C)c2cc(sc2-c2sc(cc12)-c1ccc(C#N)c2nsnc12)-c1ccc(C#N)c2nsnc12,28.741154900488254,21.859541269937374,0,0,28,30,1.0641753589594969,1788.7987297419766,1026,491.11,0.6170212765957447,24.069006543723972,9.03955078125,3.6251561849229486,354.0500000000006,2,0.04878048780487805,5.699360000000004,146.62999999999985,99.14,212.10000000000002
COc1ccc(cc1)-c1c2cc(sc2c(-c2ccc(OC)cc2)c2cc(sc12)-c1ccc(s1)-c1n(C)c(=O)c2c(-c3cccs3)n(C)c(=O)c12)-c1ccc(s1)-c1n(C)c(=O)c2c(-c3cccs3)n(C)c(=O)c12,58.97800435296317,42.388008567678206,0,0,44,46,0.7535272531336923,3661.233495447291,3222,1944.16,0.5454545454545454,51.43877551020408,20.585798816568047,8.4525,715.8600000000015,10,0.11904761904761904,13.179999999999977,295.20800000000054,99.70000000000002,269.14000000000004
Cc1ccc(s1)-c1ccc(s1)-c1ccc(s1)-c1ccc(-c2ccc(s2)-c2ccc(cc2)N(c2ccc3c(c2)-c2ccccc2C3(C)C)c2ccc3-c4ccccc4C(C)(C)c3c2)c2nsnc12,55.67257982975739,36.7066078137845,0,0,59,60,0.6490047919040349,3738.7740821139896,3497,1819.08,0.5636363636363636,46.76365966992469,18.73488309594195,8.251762766704314,696.5800000000027,8,0.10126582278481013,18.663119999999996,290.6510000000001,29.020000000000003,170.22
Cc1cc(sc1-c1ccc(cc1)C(=C/c1ccc(cc1)N(c1ccccc1)c1ccccc1)\\C#N)-c1ccc(-c2cc(C)c(s2)-c2ccc(cc2)C(=C\\c2ccc(cc2)N(c2ccccc2)c2ccccc2)\\C#N)c2nsnc12,63.17090795943358,38.06574309961273,0,0,67,68,0.5705708397024406,3888.5482658775622,5388,1938.09,0.5748031496062992,59.33777777777778,28.67270134540269,14.060984363783902,812.3700000000019,14,0.15555555555555556,20.167100000000012,333.6050000000006,79.84,164.56
Cc1ccc(s1)-c1c2cc(sc2c(-c2ccc(C)s2)c2cc(sc12)-c1ccc(-c2ccc(cc2)N(c2ccc(C)cc2)c2ccc(C)cc2)c2nsnc12)-c1ccc(-c2ccc(cc2)N(c2ccc(C)cc2)c2ccc(C)cc2)c2nsnc12,68.98224060625154,43.46036238924712,0,0,76,80,0.6193967022309697,4486.360914612786,4912,2632.12,0.5735294117647058,60.25364431486881,26.18183524113342,12.118280526877893,869.9200000000013,12,0.12244897959183673,23.04052000000004,365.3120000000008,58.040000000000006,227.48000000000002
Cc1ccc(s1)-c1c2cc(sc2c(-c2ccc(C)s2)c2cc(sc12)-c1ccc(-c2ccc(s2)-c2cccs2)c2nsnc12)-c1ccc(-c2ccc(s2)-c2cccs2)c2nsnc12,51.735879116889194,36.76549960630095,0,0,60,64,0.7447021818787763,3497.759402127516,2772,1694.14,0.6818181818181818,42.129656683710735,17.506377551020407,7.525510204081633,641.9200000000014,8,0.10810810810810811,18.44724000000001,279.3780000000002,51.56,333.96000000000004
Cc1ccc(s1)-c1ccc(cc1)-c1n(C)c(=O)c2c(-c3ccc(cc3)-c3ccc(C)s3)n(C)c(=O)c12,29.121995338337065,22.100570696208976,0,0,22,22,1.1074176122786379,1479.2981877310663,1126,421.06,0.5,26.234384295062462,10.525494276795005,4.70962962962963,372.60000000000116,4,0.0975609756097561,6.826840000000008,148.36399999999975,40.620000000000005,97.1
Cc1c(C)c(sc1-c1ccc(C=C(C#N)C#N)s1)-c1ccc(s1)-c1sc(c(C)c1C)-c1ccc(C=C(C#N)C#N)s1,31.852963207160535,25.372595599032294,0,0,25,25,1.1283383386752637,1863.410618776428,1466,385.09,0.4098360655737705,32.39506172839506,14.4,6.975003018959063,443.11000000000115,6,0.13333333333333333,10.75689999999999,174.92499999999973,95.16,236.36
COc1c(OC)c(-c2ccc(s2)-c2ccc(\\C=C/c3ccc(cc3)N(c3ccccc3)c3ccccc3)cc2)c2nsnc2c1-c1ccc(s1)-c1ccc(\\C=C\\c2ccc(cc2)N(c2ccccc2)c2ccccc2)cc1,61.578354912098014,36.74507905380462,0,0,67,68,0.5672704128332691,3627.8929282542927,5218,1892.09,0.5748031496062992,57.43181818181818,28.25698988697204,13.746069493988637,793.1700000000014,16,0.18181818181818182,19.779900000000005,328.1230000000008,50.720000000000006,135.44
COC(=O)C(=C\\c1cc(C)c(s1)-c1cc(C)c(s1)-c1cc(C)c(s1)-c1cc2c(OC)c3sc(cc3c(OC)c2s1)-c1sc(cc1C)-c1sc(cc1C)-c1sc(\\C=C(/C#N)C(=O)OC)cc1C)\\C#N,53.80643147770937,38.55539924993062,0,0,42,44,0.7822929171611483,3375.2336480917484,3776,1220.16,0.3888888888888889,52.84833795013851,22.457063711911356,10.527215942891136,724.2800000000017,12,0.15789473684210525,16.51467999999997,289.82400000000035,118.64000000000001,344.56000000000006
CN1C(=S)S\\C(=C\\c2cc(C)c(s2)-c2ccc(s2)-c2sc(cc2C)-c2cc3c(s2)-c2sc(cc2C32c3cc(ccc3-c3ccc(cc23)C(C)(C)C)C(C)(C)C)-c2cc(C)c(s2)-c2ccc(s2)-c2sc(\\C=C3\\SC(=S)N(C)C3=O)cc2C)C1=O,68.67032086655843,47.01858306627661,0,0,52,52,0.6835986851548745,4258.786584408135,4548,2410.16,0.4744525547445255,60.556857638888886,22.685191431944677,10.459183673469388,910.3500000000023,8,0.08333333333333333,22.014780000000037,376.59200000000067,40.620000000000005,381.32000000000005
COC(=O)C(=C\\c1cc(C)c(s1)-c1cc(C)c(s1)-c1ccc(s1)-c1sc(cc1C)-c1sc(\\C=C(/C#N)C(=O)OC)cc1C)\\C#N,34.900169931389065,27.51961898280145,0,0,25,25,1.1083715200080182,1951.5630579488966,1748,421.11,0.352112676056338,36.28488129945856,16.138861337036303,8.249123179934106,483.4100000000014,8,0.16326530612244897,10.055739999999995,187.73099999999965,100.18,241.38000000000005
CN1C(=S)S\\C(=C\\c2ccc3n(C)c4ccc(cc4c3c2)-c2ccc(s2)-c2ccc(-c3ccc(s3)-c3ccc4n(C)c5ccc(\\C=C6/SC(=S)N(C)C6=O)cc5c4c3)c3nsnc23)C1=O,53.68511113414972,35.326067699562024,0,0,45,50,0.6353587956563167,3596.5525726938668,3574,1616.15,0.5876288659793815,46.094182825484765,18.556213017751478,8.219987303284439,659.3100000000019,6,0.07894736842105263,13.43409999999998,284.7510000000004,76.25999999999999,275.76000000000005
CN1C(=O)\\C(=C2\\C(=O)N(C)c3cc(ccc23)-c2sc(c3OCCOc23)-c2ccc(-c3cccs3)c3nsnc23)c2ccc(cc12)-c1sc(c2OCCOc12)-c1ccc(-c2cccs2)c2nsnc12,56.54044515399844,37.746389652628906,0,0,50,52,0.6491312186374799,3562.539019610584,3554,2005.18,0.6530612244897959,46.525224813290656,18.981009365244535,7.6806640625,649.0200000000017,6,0.07407407407407407,12.349999999999982,274.56800000000004,129.10000000000002,298.5400000000001
Cc1cc(C=C(C#N)C#N)sc1-c1cc(C)c(s1)-c1cc2n(C)c3cc(sc3c2s1)-c1sc(cc1C)-c1sc(C=C(C#N)C#N)cc1C,38.20499369402098,28.20907091643586,0,0,31,33,0.9252885749997175,2461.051548993029,1987,660.11,0.43661971830985913,36.36213991769547,15.158055174516079,7.076397146254459,509.57000000000136,6,0.1111111111111111,12.463299999999979,206.78499999999968,100.09,269.53000000000003
CN1c2ccccc2Oc2cc(\\C=C(/C#N)c3ccc(cc3)-c3ccc(o3)-c3n(C)c(=O)c4c(-c5ccc(o5)-c5ccc(cc5)C(=C\\c5ccc6N(C)c7ccccc7Oc6c5)\\C#N)n(C)c(=O)c34)ccc12,58.41607900297319,35.66994092334797,0,0,46,46,0.5989038034881449,3587.274352666374,4598,1777.12,0.5535714285714286,52.685730875308465,22.62617065556712,10.207100591715976,683.4400000000018,8,0.0963855421686747,13.148559999999975,276.67799999999994,139.42000000000002,139.42000000000002
Cc1ccc(s1)-c1c2cc(sc2c(-c2ccc(C)s2)c2cc(sc12)-c1ccc(-c2cc3n(C)c4cc(C)sc4c3s2)c2nsnc12)-c1ccc(-c2cc3n(C)c4cc(C)sc4c3s2)c2nsnc12,57.50677164918723,39.38903314166923,0,0,62,70,0.6741636448087547,4260.704764890804,3332,2168.16,0.62,45.39738251041047,17.269349112426035,7.0785,696.5200000000018,6,0.07317073170731707,19.019880000000022,305.9460000000004,61.42,343.82000000000005
COC(=O)C(=C\\c1cc(C)c(s1)-c1cc(C)c(s1)-c1cc(C)c(s1)-c1cc2c(OC)c3sc(cc3c(OC)c2s1)-c1sc(cc1C)-c1sc(cc1C)-c1sc(\\C=C(/C#N)C(=O)OC)cc1C)\\C#N,53.80643147770937,38.55539924993062,0,0,42,44,0.7822929171611483,3375.2336480917484,3776,1220.16,0.3888888888888889,52.84833795013851,22.457063711911356,10.527215942891136,724.2800000000017,12,0.15789473684210525,16.51467999999997,289.82400000000035,118.64000000000001,344.56000000000006
Cc1ccc(s1)-c1c2cc(sc2c(-c2ccc(C)s2)c2cc(sc12)-c1ccc(s1)-c1n(C)c(=O)c2c(-c3ccc(s3)-c3ccc(C)cc3)n(C)c(=O)c12)-c1ccc(s1)-c1n(C)c(=O)c2c(-c3ccc(s3)-c3ccc(C)cc3)n(C)c(=O)c12,67.81996469712671,47.04809323377158,0,0,54,56,0.6334957820341021,4425.266681848832,4948,2574.16,0.546875,58.376953125,23.04,9.89897407784478,838.8000000000011,10,0.10416666666666667,17.853479999999983,347.6780000000007,81.24000000000001,307.16
COC(=O)C(=C\\c1cc(C)c(s1)-c1cc(C)c(s1)-c1ccc(s1)-c1sc(cc1C)-c1sc(cc1C)-c1ccc(-c2cc(C)c(s2)-c2cc(C)c(s2)-c2ccc(s2)-c2sc(cc2C)-c2sc(\\C=C(/C#N)C(=O)OC)cc2C)c2nsnc12)\\C#N,66.63181279498993,45.930655689364905,0,0,59,60,0.5904592965759842,4436.982595895536,5976,2030.19,0.4573643410852713,63.161158895427796,27.061113626075148,12.989777480755427,887.9500000000018,14,0.14893617021276595,21.60362000000004,359.65300000000053,125.96000000000001,436.6000000000001
CC(C)c1cc(C(C)C)c(-c2ccc(s2)-c2n(C)c(=O)c3c(-c4ccc(s4)-c4c(cc(cc4C(C)C)C(C)C)C(C)C)n(C)c(=O)c23)c(c1)C(C)C,41.125200689534786,33.12785661119812,0,0,22,22,1.1934510735063841,1921.818383485008,1796,597.06,0.2777777777777778,41.62880886426593,16.464359504132233,7.716049382716049,598.0400000000027,10,0.17543859649122806,12.950399999999977,223.42399999999924,40.620000000000005,97.1
c1ccc2cc3cc4cc5ccccc5cc4cc3cc2c1,18.223015852770722,12.295855406757326,0,0,22,26,1.2878115328125443,982.2978172121287,448,214,0.6111111111111112,14.35207100591716,5.8171745152354575,2.606310013717421,219.23999999999984,0,0,6.299400000000003,96.46600000000004,0,0
CC1(C)\\C(=C/C=C2\\C(=O)c3ccccc3C2=C(C#N)C#N)N2CCCc3cccc1c23,24.648344127630025,19.905180333994387,0,0,12,12,1.357489129211237,1308.9807419521173,632,295.04,0.4423076923076923,22.775510204081634,8.98184407262371,3.675,312.6000000000009,1,0.02857142857142857,5.237960000000005,120.21950000000002,67.89,67.89
